associativity,block_size_kb,cache_size_kb,capacity_misses,compulsory_misses,conflict_misses,hit_rate,hits,load_accesses,miss_rate,misses,notes,replacement_policy,runtime_seconds,store_accesses,total_accesses,workload_name
4,16,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=1024', 'A#12791 HIT set=0 tag=1024', 'A#12792 HIT set=0 tag=1024', 'A#12793 HIT set=0 tag=1024', 'A#12794 HIT set=0 tag=1024', 'A#12795 HIT set=0 tag=1024', 'A#12796 HIT set=0 tag=1024', 'A#12797 HIT set=0 tag=1024', 'A#12798 HIT set=0 tag=1024', 'A#12799 HIT set=0 tag=1024']",LRU,0.03718560200013599,4352,12800,matrix
8,16,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=2048', 'A#12791 HIT set=0 tag=2048', 'A#12792 HIT set=0 tag=2048', 'A#12793 HIT set=0 tag=2048', 'A#12794 HIT set=0 tag=2048', 'A#12795 HIT set=0 tag=2048', 'A#12796 HIT set=0 tag=2048', 'A#12797 HIT set=0 tag=2048', 'A#12798 HIT set=0 tag=2048', 'A#12799 HIT set=0 tag=2048']",LRU,0.032157233000361884,4352,12800,matrix
1,32,2048,0,3,12286,0.039921875,511,8448,0.960078125,12289,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/12286/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=256', 'A#12791 HIT set=0 tag=256', 'A#12792 HIT set=0 tag=256', 'A#12793 HIT set=0 tag=256', 'A#12794 HIT set=0 tag=256', 'A#12795 HIT set=0 tag=256', 'A#12796 HIT set=0 tag=256', 'A#12797 HIT set=0 tag=256', 'A#12798 HIT set=0 tag=256', 'A#12799 HIT set=0 tag=256']",LRU,0.057644583999717725,4352,12800,matrix
2,32,2048,0,3,12286,0.039921875,511,8448,0.960078125,12289,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/12286/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=512', 'A#12791 HIT set=0 tag=512', 'A#12792 HIT set=0 tag=512', 'A#12793 HIT set=0 tag=512', 'A#12794 HIT set=0 tag=512', 'A#12795 HIT set=0 tag=512', 'A#12796 HIT set=0 tag=512', 'A#12797 HIT set=0 tag=512', 'A#12798 HIT set=0 tag=512', 'A#12799 HIT set=0 tag=512']",LRU,0.06731549899996025,4352,12800,matrix
4,32,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=1024', 'A#12791 HIT set=0 tag=1024', 'A#12792 HIT set=0 tag=1024', 'A#12793 HIT set=0 tag=1024', 'A#12794 HIT set=0 tag=1024', 'A#12795 HIT set=0 tag=1024', 'A#12796 HIT set=0 tag=1024', 'A#12797 HIT set=0 tag=1024', 'A#12798 HIT set=0 tag=1024', 'A#12799 HIT set=0 tag=1024']",LRU,0.03555535999930726,4352,12800,matrix
8,32,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=2048', 'A#12791 HIT set=0 tag=2048', 'A#12792 HIT set=0 tag=2048', 'A#12793 HIT set=0 tag=2048', 'A#12794 HIT set=0 tag=2048', 'A#12795 HIT set=0 tag=2048', 'A#12796 HIT set=0 tag=2048', 'A#12797 HIT set=0 tag=2048', 'A#12798 HIT set=0 tag=2048', 'A#12799 HIT set=0 tag=2048']",LRU,0.03291333999914059,4352,12800,matrix
1,64,2048,0,3,12286,0.039921875,511,8448,0.960078125,12289,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/12286/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=256', 'A#12791 HIT set=0 tag=256', 'A#12792 HIT set=0 tag=256', 'A#12793 HIT set=0 tag=256', 'A#12794 HIT set=0 tag=256', 'A#12795 HIT set=0 tag=256', 'A#12796 HIT set=0 tag=256', 'A#12797 HIT set=0 tag=256', 'A#12798 HIT set=0 tag=256', 'A#12799 HIT set=0 tag=256']",LRU,0.044396846999916306,4352,12800,matrix
2,64,2048,0,3,12286,0.039921875,511,8448,0.960078125,12289,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/12286/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=512', 'A#12791 HIT set=0 tag=512', 'A#12792 HIT set=0 tag=512', 'A#12793 HIT set=0 tag=512', 'A#12794 HIT set=0 tag=512', 'A#12795 HIT set=0 tag=512', 'A#12796 HIT set=0 tag=512', 'A#12797 HIT set=0 tag=512', 'A#12798 HIT set=0 tag=512', 'A#12799 HIT set=0 tag=512']",LRU,0.04386009300014848,4352,12800,matrix
4,64,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=1024', 'A#12791 HIT set=0 tag=1024', 'A#12792 HIT set=0 tag=1024', 'A#12793 HIT set=0 tag=1024', 'A#12794 HIT set=0 tag=1024', 'A#12795 HIT set=0 tag=1024', 'A#12796 HIT set=0 tag=1024', 'A#12797 HIT set=0 tag=1024', 'A#12798 HIT set=0 tag=1024', 'A#12799 HIT set=0 tag=1024']",LRU,0.034585116999551246,4352,12800,matrix
8,64,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=2048', 'A#12791 HIT set=0 tag=2048', 'A#12792 HIT set=0 tag=2048', 'A#12793 HIT set=0 tag=2048', 'A#12794 HIT set=0 tag=2048', 'A#12795 HIT set=0 tag=2048', 'A#12796 HIT set=0 tag=2048', 'A#12797 HIT set=0 tag=2048', 'A#12798 HIT set=0 tag=2048', 'A#12799 HIT set=0 tag=2048']",LRU,0.029857197000637825,4352,12800,matrix
1,128,2048,0,3,12286,0.039921875,511,8448,0.960078125,12289,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/12286/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=256', 'A#12791 HIT set=0 tag=256', 'A#12792 HIT set=0 tag=256', 'A#12793 HIT set=0 tag=256', 'A#12794 HIT set=0 tag=256', 'A#12795 HIT set=0 tag=256', 'A#12796 HIT set=0 tag=256', 'A#12797 HIT set=0 tag=256', 'A#12798 HIT set=0 tag=256', 'A#12799 HIT set=0 tag=256']",LRU,0.05481515399969794,4352,12800,matrix
2,128,2048,0,3,12286,0.039921875,511,8448,0.960078125,12289,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/12286/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=512', 'A#12791 HIT set=0 tag=512', 'A#12792 HIT set=0 tag=512', 'A#12793 HIT set=0 tag=512', 'A#12794 HIT set=0 tag=512', 'A#12795 HIT set=0 tag=512', 'A#12796 HIT set=0 tag=512', 'A#12797 HIT set=0 tag=512', 'A#12798 HIT set=0 tag=512', 'A#12799 HIT set=0 tag=512']",LRU,0.04493996900055208,4352,12800,matrix
4,128,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=1024', 'A#12791 HIT set=0 tag=1024', 'A#12792 HIT set=0 tag=1024', 'A#12793 HIT set=0 tag=1024', 'A#12794 HIT set=0 tag=1024', 'A#12795 HIT set=0 tag=1024', 'A#12796 HIT set=0 tag=1024', 'A#12797 HIT set=0 tag=1024', 'A#12798 HIT set=0 tag=1024', 'A#12799 HIT set=0 tag=1024']",LRU,0.032738945000346575,4352,12800,matrix
8,128,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=2048', 'A#12791 HIT set=0 tag=2048', 'A#12792 HIT set=0 tag=2048', 'A#12793 HIT set=0 tag=2048', 'A#12794 HIT set=0 tag=2048', 'A#12795 HIT set=0 tag=2048', 'A#12796 HIT set=0 tag=2048', 'A#12797 HIT set=0 tag=2048', 'A#12798 HIT set=0 tag=2048', 'A#12799 HIT set=0 tag=2048']",LRU,0.032427161000669,4352,12800,matrix
1,256,2048,0,3,12286,0.039921875,511,8448,0.960078125,12289,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/12286/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=256', 'A#12791 HIT set=0 tag=256', 'A#12792 HIT set=0 tag=256', 'A#12793 HIT set=0 tag=256', 'A#12794 HIT set=0 tag=256', 'A#12795 HIT set=0 tag=256', 'A#12796 HIT set=0 tag=256', 'A#12797 HIT set=0 tag=256', 'A#12798 HIT set=0 tag=256', 'A#12799 HIT set=0 tag=256']",LRU,0.044825560000390396,4352,12800,matrix
2,256,2048,0,3,12286,0.039921875,511,8448,0.960078125,12289,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/12286/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=512', 'A#12791 HIT set=0 tag=512', 'A#12792 HIT set=0 tag=512', 'A#12793 HIT set=0 tag=512', 'A#12794 HIT set=0 tag=512', 'A#12795 HIT set=0 tag=512', 'A#12796 HIT set=0 tag=512', 'A#12797 HIT set=0 tag=512', 'A#12798 HIT set=0 tag=512', 'A#12799 HIT set=0 tag=512']",LRU,0.044499442000415,4352,12800,matrix
4,256,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=1024', 'A#12791 HIT set=0 tag=1024', 'A#12792 HIT set=0 tag=1024', 'A#12793 HIT set=0 tag=1024', 'A#12794 HIT set=0 tag=1024', 'A#12795 HIT set=0 tag=1024', 'A#12796 HIT set=0 tag=1024', 'A#12797 HIT set=0 tag=1024', 'A#12798 HIT set=0 tag=1024', 'A#12799 HIT set=0 tag=1024']",LRU,0.032734837000134576,4352,12800,matrix
8,256,2048,0,3,0,0.999765625,12797,8448,0.000234375,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 8448/4352', 'Recent cache events:', 'A#12790 HIT set=0 tag=2048', 'A#12791 HIT set=0 tag=2048', 'A#12792 HIT set=0 tag=2048', 'A#12793 HIT set=0 tag=2048', 'A#12794 HIT set=0 tag=2048', 'A#12795 HIT set=0 tag=2048', 'A#12796 HIT set=0 tag=2048', 'A#12797 HIT set=0 tag=2048', 'A#12798 HIT set=0 tag=2048', 'A#12799 HIT set=0 tag=2048']",LRU,0.03068685899961565,4352,12800,matrix
